txn_id,fecha,account_clabe,direction,amount,counterparty_name,counterparty_clabe,reference,invoice_uuid
TX00160,2025-05-07,012580001234567890,out,54671.38,Neumática Apodaca S de RL de CV,012514640228022758,PAGO FACT 5183,66D71D97-B193-C8B8-AE49-C0799BD0D4C7
TX00161,2025-05-08,012580001234567890,out,8711.48,Aceros Regiomontana S de RL de CV,072598675858742267,PAGO FACT 6480,DF495037-B40A-9181-AC09-BDB799086E47
TX00162,2025-05-08,012580001234567890,out,49639.18,Industrias Apodaca SA de CV,021340837908549238,PAGO FACT 71158,2F1DC121-7D02-4C6D-8BEA-75C1B86677AA
TX00163,2025-05-08,012580001234567890,out,194729.08,Metálica San Nicolás SA de CV,072463414408727065,PAGO FACT 12278,21BD55EB-915A-A3C0-7737-CFB5C3B1927B
TX00164,2025-05-08,012580001234567890,in,58457.99,Autopartes Quintanilla S de RL de CV,012604717059498419,COBRO F1516,A8D791B6-B52C-4358-D4A8-B45A75D1D776
TX00165,2025-05-09,012580001234567890,out,9289.05,Aceros de México S de RL de CV,072880371318781446,PAGO FACT 18100,8BBF1B30-9372-92E6-AF20-6A9DF9D18507
TX00166,2025-05-12,012580001234567890,out,118216.18,Metálica San Nicolás SA de CV,072463414408727065,PAGO FACT 88065,70ECF41B-C5D5-6016-51B3-CCF588433A38
TX00167,2025-05-12,012580001234567890,in,291783.04,Envases Rodríguez SAPI de CV,002744493163720449,COBRO F1415,59FE1C45-ABAC-7BF8-2F4D-DC9B3334CD07
TX00168,2025-05-14,012580001234567890,out,11539.45,Electrónica Regiomontana SAPI de CV,002538819687479285,PAGO FACT 59026,3283DAA4-E212-AB7C-9D36-1CB6BCC57BE0
TX00169,2025-05-14,012580001234567890,out,11971.2,Electrónica Regiomontana SAPI de CV,002538819687479285,PAGO FACT 48045,2FDC9992-8971-8EEA-DF3A-098ACCAC2FB5
TX00170,2025-05-14,012580001234567890,out,5031.85,Maquinados Apodaca SA de CV,014754116804397510,PAGO FACT 61833,12D2D7E6-387D-5ADD-E430-81AA6022E3FF
TX00171,2025-05-14,012580001234567890,in,398399.15,Envases García S de RL de CV,127766932944937978,COBRO F1532,E07309DE-6A8F-7654-1552-87C70B961346
TX00172,2025-05-15,012580001234567890,out,204021.38,Transportes Apodaca SAPI de CV,012362985433945965,PAGO FACT 11639,C37944C1-C903-94EA-7D54-EC82288F3435
TX00173,2025-05-15,012580001234567890,out,14465.08,Ferretera San Nicolás SA de CV,002657203516539575,PAGO FACT 49353,C190B0CF-9736-BB4F-F5C8-CE3CEEE31D47
TX00174,2025-05-16,012580001234567890,out,191399.88,Hidráulica Apodaca SAPI de CV,002290297721441525,PAGO FACT 69430,A104BDCE-FAB6-AD91-BACF-7CFC92451CC4
TX00175,2025-05-19,012580001234567890,out,71082.25,Ferretera de México SAPI de CV,058215509941847528,PAGO FACT 41526,72730E7B-7F9A-D277-DB49-6E6D1688782F
TX00176,2025-05-19,012580001234567890,out,214319.05,Aceros Apodaca S de RL de CV,058425592962567064,PAGO FACT 47326,5C6801D6-4280-3AA0-55AC-0D06BE9DA951
TX00177,2025-05-19,012580001234567890,out,52849.48,Refacciones Regiomontana S de RL de CV,002466589120859208,PAGO FACT 57392,8F807D8B-E1D5-5F85-6967-858630463008
TX00178,2025-05-19,012580001234567890,in,89169.7,Grupo Montemayor S de RL de CV,014133686941179027,COBRO F1406,D4E20134-389A-E4FD-80DD-B3862790E92F
TX00179,2025-05-19,012580001234567890,in,160284.52,Grupo Salinas S de RL de CV,014789135342202362,COBRO F1465,CDB4ADAB-CA27-CD69-4226-4BA40775D778
TX00180,2025-05-20,012580001234567890,out,163951.85,Aceros Apodaca S de RL de CV,058425592962567064,PAGO FACT 62095,2648C819-BD11-16EE-F58A-B7C7CCCF4130
TX00181,2025-05-20,012580001234567890,in,51739.36,Construcciones Hernández SA de CV,014646706457108641,COBRO F1426,1AEC8B70-AC0E-7307-7DDC-AAF6AC95ADB1
TX00182,2025-05-21,012580001234567890,in,150634.44,Construcciones Quintanilla S de RL de CV,014739715501344653,COBRO F1486,D4A39A51-C481-EA69-F83B-F029B6AC2048
TX00183,2025-05-21,012580001234567890,out,98600.0,Neumática Regiomontana SAPI de CV,127601932254303939,PAGO FACT 79378,663463E9-D317-D8C9-1060-573A721B7707
TX00184,2025-05-22,012580001234567890,out,89067.58,Metálica San Nicolás SA de CV,072463414408727065,PAGO FACT 3900,214C87B1-0CFC-6420-7192-E4438A6342CA
TX00185,2025-05-23,012580001234567890,out,201875.38,Aceros Apodaca S de RL de CV,058425592962567064,PAGO FACT 70979,F08D312E-7A73-2F35-6C55-40F0CC9CF41C
TX00186,2025-05-23,012580001234567890,out,48792.38,Industrias Nuevo León SA de CV,058722831908112160,PAGO FACT 36270,D284B528-B091-6FB7-F17F-3F92D26AA790
TX00187,2025-05-23,012580001234567890,out,34333.45,Suministros Monterrey S de RL de CV,058685848483733296,PAGO FACT 32446,7521AA18-DDE4-F5C1-532C-5C01B017C533
TX00188,2025-05-23,012580001234567890,in,308807.74,Grupo Martínez SAPI de CV,014217435224929418,COBRO F1433,BCE05A63-197F-9B8D-079B-F5E62275B1E2
TX00189,2025-05-23,012580001234567890,out,232000.0,Metálica Santa Catarina SA de CV,127790287445645713,PAGO FACT 99402,8D783178-C935-A278-9645-DEC1840D214B
TX00190,2025-05-23,012580001234567890,out,1821.72,Ferretera San Nicolás SA de CV,002657203516539575,PAGO FACT 51455,BA3696CC-7CCD-1AC6-DB55-DAF52DD4450C
TX00191,2025-05-26,012580001234567890,out,194648.0,Grupo Guadalupe SA de CV,072035061403237378,PAGO FACT 20321,A247541D-C8AD-0899-B630-794D6147ADEB
TX00192,2025-05-26,012580001234567890,out,167144.98,Pinturas del Norte SAPI de CV,012419423697713595,PAGO FACT 39569,44D7DF9A-238B-05B7-2B64-777C6177A771
TX00193,2025-05-26,012580001234567890,out,14085.18,Electrónica Regiomontana SAPI de CV,002538819687479285,PAGO FACT 74240,751303B9-C7DE-96EA-2B0F-BE4449E64C22
TX00194,2025-05-26,012580001234567890,out,244444.25,Servicios San Nicolás SAPI de CV,014273796172575982,PAGO FACT 22889,D1F16485-429A-4A7C-4C80-D33AAD5BE3C8
TX00195,2025-05-26,012580001234567890,in,166399.68,Grupo Chapa S de RL de CV,058761949011137398,COBRO F1452,92D2408E-FF08-C739-4C1D-2E430C2B03E4
TX00196,2025-05-27,012580001234567890,in,258388.77,Envases López SAPI de CV,072135125058454048,COBRO F1549,56D2BB12-AF5A-7636-E8B8-D2529670CD19
TX00197,2025-05-28,012580001234567890,out,107393.38,Refacciones Apodaca S de RL de CV,002876210248046164,PAGO FACT 8457,B34C6C73-5833-0B30-6C77-6E950B981CCD
TX00198,2025-05-28,012580001234567890,out,432477.63,NOMINA,,NOMINA QUINCENAL,
TX00199,2025-05-29,012580001234567890,out,26607.85,Servicios Guadalupe S de RL de CV,021031934278352199,PAGO FACT 39889,27DD1AC4-4282-B6E4-6986-305A5DA3F9CF
TX00200,2025-05-29,012580001234567890,in,414262.4,Envases Villarreal SA de CV,072390809722560856,COBRO F1457,DCDA8CC1-8427-4378-B40D-8AEFA0BA6142
TX00201,2025-05-30,012580001234567890,out,19772.11,Aceros Escobedo S de RL de CV,127897211558517365,PAGO FACT 84508,108E04AC-99C6-207F-EC81-4510C42EAFC8
TX00202,2025-06-02,012580001234567890,out,137494.8,Servicios San Nicolás SAPI de CV,014273796172575982,PAGO FACT 30439,EBD8A3B1-0B3D-0C36-17D0-981047A2A10B
TX00203,2025-06-02,012580001234567890,out,221815.2,Servicios San Nicolás SAPI de CV,014273796172575982,PAGO FACT 79176,B266986C-B467-88BD-D38E-13E44DE1087B
TX00204,2025-06-02,012580001234567890,out,207152.8,Metálica Escobedo SAPI de CV,014963593378687656,PAGO FACT 5059,0038DC84-A3ED-033A-A722-2EA2261B5048
TX00205,2025-06-02,012580001234567890,in,344384.21,Autopartes Martínez SAPI de CV,072987012365319337,COBRO F1494,D03BCBFC-DCA7-E284-F230-7C2230C7809B
TX00206,2025-06-03,012580001234567890,out,229984.38,Aceros Apodaca S de RL de CV,058425592962567064,PAGO FACT 65504,30AED12D-E8F1-0194-EE25-356AAEE01EC9
TX00207,2025-06-03,012580001234567890,in,108727.3,Grupo Salinas SAPI de CV,021577604977575166,COBRO F1492,F27E8CE7-2B8D-2C49-5E30-03E1F541A44E
TX00208,2025-06-06,012580001234567890,out,51712.8,Refacciones Regiomontana S de RL de CV,002466589120859208,PAGO FACT 32878,E54C8739-3133-839E-2E7D-952B785B8A07
TX00209,2025-06-09,012580001234567890,out,12481.48,Electrónica Regiomontana SAPI de CV,002538819687479285,PAGO FACT 49136,721E8B1F-3895-8939-9342-A09FB00AC64C
TX00210,2025-06-09,012580001234567890,out,24429.6,Distribuidora Industrial S de RL de CV,021273872090747664,PAGO FACT 54551,8044BEB2-B66E-DBF4-A0EA-0251495743A2
TX00211,2025-06-09,012580001234567890,out,89519.98,Herramientas Monterrey SA de CV,021578686926242393,PAGO FACT 51979,1EA15B0F-95AE-B18B-46AE-7E06CB5D2B59
TX00212,2025-06-09,012580001234567890,out,80652.25,Herramientas Monterrey SA de CV,021578686926242393,PAGO FACT 24418,BBD0FE6C-6108-FFCC-8186-722BA355AD05
TX00213,2025-06-09,012580001234567890,out,24316.38,Soldadura de México SAPI de CV,072495668610432053,PAGO FACT 4485,5DF1BF6F-938B-D3F8-8BD1-8D4BED3353FC
TX00214,2025-06-09,012580001234567890,in,168991.89,Grupo Martínez SAPI de CV,014217435224929418,COBRO F1436,42FC7EDF-813A-3AA5-7D81-0C217F764FCE
TX00215,2025-06-09,012580001234567890,in,404553.45,Construcciones Elizondo SA de CV,012230486458487734,COBRO F1478,F5F3943A-E8E7-F030-0203-83406372D635
TX00216,2025-06-09,012580001234567890,in,144738.8,Autopartes Martínez SAPI de CV,072987012365319337,COBRO F1497,5EA0942C-3F91-C419-E846-A9DF73733554
TX00217,2025-06-09,012580001234567890,in,257096.74,Autopartes Martínez SAPI de CV,072987012365319337,COBRO F1502,650AD9AA-FA3F-012E-4D71-1F28618521AB
TX00218,2025-06-10,012580001234567890,out,92164.78,Aceros Apodaca S de RL de CV,058425592962567064,PAGO FACT 48062,57D52B78-9CF3-137E-F562-037B78AA16EA
TX00219,2025-06-10,012580001234567890,in,408949.09,Autopartes Villarreal SAPI de CV,072972163989822734,COBRO F1512,BFFBD93B-2B15-619E-D5BF-85F32E3F674C
TX00220,2025-06-11,012580001234567890,out,16738.8,Distribuidora Industrial S de RL de CV,021273872090747664,PAGO FACT 40639,0E165B12-9BDC-70D1-9CBF-7B8C74102D5D
TX00221,2025-06-11,012580001234567890,out,94612.38,Servicios Guadalupe S de RL de CV,072267963609841748,PAGO FACT 97038,1CC464ED-15F7-EF61-DA4E-C04CBA7E1B86
TX00222,2025-06-11,012580001234567890,in,155720.65,Grupo Salinas SAPI de CV,021577604977575166,COBRO F1491,66AA394C-0CBE-938D-2B33-9734DA119684
TX00223,2025-06-12,012580001234567890,out,40034.38,Industrias Apodaca SA de CV,021340837908549238,PAGO FACT 23596,6E3A0BA8-AC8D-6C7D-B2A6-E468D02B1243
TX00224,2025-06-12,012580001234567890,out,74411.45,Aceros Santa Catarina SA de CV,014109484060153917,PAGO FACT 47394,0DF407B8-2751-AB86-7DAE-C949D700B461
TX00225,2025-06-12,012580001234567890,out,112383.58,Neumática Apodaca S de RL de CV,012514640228022758,PAGO FACT 75076,7C4F48E4-A7A0-2A3D-620F-230B439E754C
TX00226,2025-06-12,012580001234567890,out,32686.25,Neumática Apodaca S de RL de CV,012514640228022758,PAGO FACT 39822,567E642E-052D-FB9A-5F58-4603E5A3D8E9
TX00227,2025-06-12,012580001234567890,out,9512.58,Pinturas San Nicolás S de RL de CV,021890726303659684,PAGO FACT 72265,56A3DCCC-C93C-9CC6-668B-28DA8222CD7F
TX00228,2025-06-12,012580001234567890,out,45832.18,Servicios Escobedo SAPI de CV,058034246116364526,PAGO FACT 51892,AB6EF8DD-5A66-9316-6641-4954C798A445
TX00229,2025-06-12,012580001234567890,in,290933.15,Envases García S de RL de CV,127766932944937978,COBRO F1531,1D2AE042-042A-2F64-80E1-BE4DC4C608EB
TX00230,2025-06-16,012580001234567890,out,29078.65,Grupo del Norte SAPI de CV,012790534133958170,PAGO FACT 64779,9BA4D5A6-0178-DE26-CEB5-57AC8B22E445
TX00231,2025-06-17,012580001234567890,out,8550.72,Refacciones San Nicolás S de RL de CV,072633487067317933,PAGO FACT 30873,95ECEC2C-0798-3BC0-5797-44BA107380CB
TX00232,2025-06-18,012580001234567890,out,106560.38,Servicios San Nicolás SAPI de CV,014273796172575982,PAGO FACT 59443,516C3B0A-5385-3918-BC40-15FAD4F76322
TX00233,2025-06-18,012580001234567890,out,232461.45,Transportes Apodaca SAPI de CV,012362985433945965,PAGO FACT 75078,FEA82E3A-B544-01CB-9541-0A9D090AAA93
TX00234,2025-06-18,012580001234567890,out,144651.88,Transportes Apodaca SAPI de CV,012362985433945965,PAGO FACT 17636,AFD0D2F7-E352-4444-6F04-AF36567C5D44
TX00235,2025-06-19,012580001234567890,out,49624.8,Distribuidora Industrial S de RL de CV,021273872090747664,PAGO FACT 8471,861B4F5B-45A0-8539-6DE8-370ACE9E9EBD
TX00236,2025-06-19,012580001234567890,out,107729.2,Soldadura Industrial SA de CV,072101837512445132,PAGO FACT 88611,C5ED3982-760B-3673-6422-A73E958C9CFD
TX00237,2025-06-20,012580001234567890,out,12495.98,Ferretera San Nicolás SA de CV,002657203516539575,PAGO FACT 37374,5A66219E-25F9-8046-0C1D-180ED8739636
TX00238,2025-06-23,012580001234567890,out,99785.98,Transportes Apodaca SAPI de CV,012362985433945965,PAGO FACT 40223,96B31F4A-80DA-A8CA-6230-5D271A4B1606
TX00239,2025-06-23,012580001234567890,out,25824.38,Suministros Regiomontana S de RL de CV,058490231514835122,PAGO FACT 7249,EB45BC38-9CF6-5E33-4B5F-174B6C267B56
TX00240,2025-06-23,012580001234567890,in,93822.06,Grupo Salinas S de RL de CV,014789135342202362,COBRO F1463,CC0B200D-3EDE-C38E-0717-9EF331216863
TX00241,2025-06-23,012580001234567890,out,15454.75,Aceros Escobedo S de RL de CV,127897211558517365,PAGO FACT 87325,1F835B8D-ABAC-8660-E5C3-45FCF395C213
TX00242,2025-06-24,012580001234567890,out,95549.08,Ferretera de México SAPI de CV,058215509941847528,PAGO FACT 88642,9DB94EEE-1A3C-2131-73DD-3BC6D06405A8
TX00243,2025-06-24,012580001234567890,out,95978.98,Aceros Apodaca S de RL de CV,058425592962567064,PAGO FACT 15812,1B4FFD5F-C768-8339-27EF-53575B249C2A
TX00244,2025-06-25,012580001234567890,out,89798.38,Hidráulica Apodaca SAPI de CV,002290297721441525,PAGO FACT 66421,719B2DD6-17B4-E75B-E9D1-8EC233BCB8A9
TX00245,2025-06-25,012580001234567890,out,146682.0,Soldadura Industrial SA de CV,072101837512445132,PAGO FACT 87600,E744AA30-B135-6D67-6D4E-C8A4C4F4B844
TX00246,2025-06-25,012580001234567890,in,308651.15,Grupo Montemayor S de RL de CV,014133686941179027,COBRO F1398,D17AD9BD-B1BA-0BEA-F969-057979DDCDD4
TX00247,2025-06-26,012580001234567890,out,14372.4,Aceros de México S de RL de CV,072880371318781446,PAGO FACT 14037,105F86AA-974E-8F83-D5D9-A3852BB24CBC
TX00248,2025-06-27,012580001234567890,out,20462.28,Distribuidora Industrial S de RL de CV,021273872090747664,PAGO FACT 61836,C34201DB-2C3A-ACDC-AED5-4A468BDE005B
TX00249,2025-06-27,012580001234567890,out,224379.38,Metálica San Nicolás SA de CV,072463414408727065,PAGO FACT 93393,5170CA8A-A00E-0B60-64EE-C4C19714FADC
TX00250,2025-06-30,012580001234567890,out,208426.25,Grupo Guadalupe SA de CV,072035061403237378,PAGO FACT 56703,601BFBCB-F0EE-BCCE-8D93-E14A5B167158
TX00251,2025-06-30,012580001234567890,out,36783.6,Refacciones Regiomontana S de RL de CV,002466589120859208,PAGO FACT 1297,4CB34663-7A21-1151-C166-A8B3F26BCEBF
TX00252,2025-06-30,012580001234567890,out,58359.6,Servicios Guadalupe S de RL de CV,072267963609841748,PAGO FACT 97094,3581A632-54F5-DF70-05D2-D205789FED96
TX00253,2025-06-30,012580001234567890,out,430011.69,NOMINA,,NOMINA QUINCENAL,
TX00254,2025-07-01,012580001234567890,out,67674.98,Refacciones Apodaca S de RL de CV,002876210248046164,PAGO FACT 49579,72D35458-61EA-2F30-E42E-707AFE2BD987
TX00255,2025-07-01,012580001234567890,out,34208.28,Industrias Apodaca SA de CV,021340837908549238,PAGO FACT 76650,8DA5D39B-42C2-1797-0426-FCC9255B30E2
TX00256,2025-07-01,012580001234567890,in,74491.86,Envases Villarreal SA de CV,072390809722560856,COBRO F1454,6D56CFD5-79AB-3018-87F3-C9A4CD1A810D
TX00257,2025-07-03,012580001234567890,in,98743.74,Envases Rodríguez SAPI de CV,002744493163720449,COBRO F1411,6CC0067F-141F-746E-FB29-FF362155FBA8
TX00258,2025-07-04,012580001234567890,out,43291.2,Herramientas Monterrey SA de CV,021578686926242393,PAGO FACT 39266,A3760C2D-7B31-DCDC-40D9-1A8E1F44AA88
TX00259,2025-07-04,012580001234567890,out,38720.68,Herramientas Monterrey SA de CV,021578686926242393,PAGO FACT 4199,2DBB45BD-2138-E2E6-F013-A170D5CF3B4C
TX00260,2025-07-04,012580001234567890,in,84088.54,Construcciones Elizondo SA de CV,012230486458487734,COBRO F1479,4C23E844-3C47-22F3-C1B4-FD44D29CF92A
TX00261,2025-07-07,012580001234567890,out,28419.88,Aceros Regiomontana S de RL de CV,072598675858742267,PAGO FACT 77650,8E85140D-0F9A-EB70-4670-7CD64CEDA164
TX00262,2025-07-07,012580001234567890,out,49288.98,Distribuidora Industrial S de RL de CV,021273872090747664,PAGO FACT 28073,00473139-185D-F528-B425-8E191758D47E
TX00263,2025-07-07,012580001234567890,out,27875.38,Grupo Monterrey S de RL de CV,014856844373989238,PAGO FACT 10122,A06A187D-E2E6-E7A6-BBC9-94734363589C
TX00264,2025-07-07,012580001234567890,out,17760.18,Servicios Guadalupe S de RL de CV,021031934278352199,PAGO FACT 4707,075072D6-2BAC-F712-D6A9-19E886D895E5
TX00265,2025-07-07,012580001234567890,out,219532.78,Hidráulica Apodaca SAPI de CV,002290297721441525,PAGO FACT 79488,922BDA48-2A7C-F9E9-D7A7-E7B188C62063
TX00266,2025-07-07,012580001234567890,out,348000.0,Promotora Comercial Chapa SA de CV,012060226260847497,PAGO FACT 87263,EAECF4E0-E819-09CE-0DD7-CAC28A1055C5
TX00267,2025-07-08,012580001234567890,out,87000.0,Electrónica Industrial S de RL de CV,002740935513325437,PAGO FACT 19415,AE5A5F99-F1BB-5D9B-7499-BB6B9AFDD464
TX00268,2025-07-09,012580001234567890,in,58409.98,Envases Rodríguez SAPI de CV,002744493163720449,COBRO F1410,20F36E92-38EC-71AA-1E5C-5DA8D087EDCB
TX00269,2025-07-09,012580001234567890,out,232000.0,Neumática Regiomontana SAPI de CV,127601932254303939,PAGO FACT 54501,2CD51392-D98F-5E83-CF5B-294DD2CC4853
TX00270,2025-07-10,012580001234567890,out,193131.18,Hidráulica Apodaca SAPI de CV,002290297721441525,PAGO FACT 31248,E0864418-7F3E-F59B-1638-613769F35B2D
TX00271,2025-07-11,012580001234567890,out,34437.85,Refacciones Regiomontana S de RL de CV,002466589120859208,PAGO FACT 43386,081FEC82-CA9A-CF77-B26A-51A576B40672
TX00272,2025-07-11,012580001234567890,out,181923.38,Metálica Escobedo SAPI de CV,014963593378687656,PAGO FACT 25135,A925DE85-6258-8CE9-F7AE-EDE80A119BAC
TX00273,2025-07-11,012580001234567890,out,111360.0,Gestoría y Enlace San Nicolás S de RL de CV,127967249590173425,PAGO FACT 88579,08D16094-B6E3-B91B-3777-D8232D8D7DB8
TX00274,2025-07-14,012580001234567890,out,10396.38,Electrónica Regiomontana SAPI de CV,002538819687479285,PAGO FACT 1356,F3ABEA0D-5BE9-FDB3-DD92-DD7C0DB977A9
TX00275,2025-07-14,012580001234567890,out,110209.05,Industrias Nuevo León SA de CV,058722831908112160,PAGO FACT 71616,902A405C-3D9F-FE59-9BC0-FA9352CDADEF
TX00276,2025-07-14,012580001234567890,out,58043.85,Grupo del Norte SAPI de CV,012790534133958170,PAGO FACT 17345,E606D7C2-1E18-046D-2E42-1840A05F36C8
TX00277,2025-07-14,012580001234567890,out,43441.88,Ferretera Monterrey S de RL de CV,012098671286174002,PAGO FACT 11434,3ACDC514-DAE1-8B28-8D81-64B0F85AD287
TX00278,2025-07-14,012580001234567890,in,107943.43,Grupo Martínez SAPI de CV,014217435224929418,COBRO F1432,402D35E8-1F47-D902-1BA8-4A917462F144
TX00279,2025-07-15,012580001234567890,in,294000.0,Comercializadora Hernández SAPI de CV,058600945757007124,COBRO F1574,A1396D49-713E-9035-2EFC-D60C5256CD59
TX00280,2025-07-16,012580001234567890,out,116501.58,Suministros Monterrey S de RL de CV,058685848483733296,PAGO FACT 76256,2379C05F-A708-7280-34EE-0B6721BBD183
TX00281,2025-07-17,012580001234567890,out,25241.48,Industrias Apodaca SA de CV,021340837908549238,PAGO FACT 44345,AF521B94-F186-E47A-A794-63208CF6E8B8
TX00282,2025-07-17,012580001234567890,in,333310.64,Construcciones Hernández SA de CV,014646706457108641,COBRO F1424,8DCD6E9B-39D2-D74A-71A7-1782D751AF9C
TX00283,2025-07-18,012580001234567890,out,148607.48,Soldadura Industrial SA de CV,072101837512445132,PAGO FACT 34522,797EB3E4-63DB-A8C8-B4A2-B699AEFA823B
TX00284,2025-07-21,012580001234567890,out,16738.68,Distribuidora Industrial S de RL de CV,021273872090747664,PAGO FACT 75323,1A57F9E4-C5F8-E2F8-414F-499428457780
TX00285,2025-07-21,012580001234567890,out,128226.28,Transportes Apodaca SAPI de CV,012362985433945965,PAGO FACT 83251,0DBDC5DA-7875-15B9-1E26-ED31D9E92758
TX00286,2025-07-21,012580001234567890,out,28057.85,Servicios Guadalupe S de RL de CV,021031934278352199,PAGO FACT 17809,71E15B9F-8C6D-768E-45BC-F3BAEF52D36E
TX00287,2025-07-21,012580001234567890,out,66363.48,Suministros Monterrey S de RL de CV,058685848483733296,PAGO FACT 5147,B440B852-E033-500E-A432-62B38675820E
TX00288,2025-07-21,012580001234567890,out,49764.0,Ferretera Monterrey S de RL de CV,012098671286174002,PAGO FACT 50294,1C684DB0-0D33-3496-E352-85395D2E7B90
TX00289,2025-07-21,012580001234567890,in,238931.96,Grupo Montemayor S de RL de CV,014133686941179027,COBRO F1400,29CE9BFA-5B7D-9D2D-22AF-F503B17AFF6D
TX00290,2025-07-22,012580001234567890,out,124946.38,Servicios Guadalupe S de RL de CV,072267963609841748,PAGO FACT 33874,A033EDAD-0FDF-DE19-CFD8-35FC469FF562
TX00291,2025-07-22,012580001234567890,in,348322.71,Envases López SAPI de CV,072135125058454048,COBRO F1550,D544C79B-6AB7-6840-F5B5-AC7163EF5E69
TX00292,2025-07-23,012580001234567890,out,198733.98,Aceros Santa Catarina SA de CV,014109484060153917,PAGO FACT 75182,B3B6D344-F2E3-C6F0-0075-D3D5BA94AA66
TX00293,2025-07-23,012580001234567890,out,235793.08,Hidráulica Apodaca SAPI de CV,002290297721441525,PAGO FACT 12978,DF2E37E7-C4FC-BB84-24AE-FBEA53CC6B95
TX00294,2025-07-24,012580001234567890,in,306133.31,Grupo Martínez SAPI de CV,014217435224929418,COBRO F1435,A93C9413-1396-A289-C29A-988F18A95210
TX00295,2025-07-28,012580001234567890,out,234564.18,Aceros Santa Catarina SA de CV,014109484060153917,PAGO FACT 42513,CD6BB03B-EB35-37A0-2D6E-0291B7893986
TX00296,2025-07-28,012580001234567890,out,230120.68,Transportes Apodaca SAPI de CV,012362985433945965,PAGO FACT 24069,57BCAD3A-D0A1-7FE8-5F64-2A5317CBA85D
TX00297,2025-07-28,012580001234567890,out,173478.58,Metálica San Nicolás SA de CV,072463414408727065,PAGO FACT 14122,CBF85149-B6DA-99CD-D14B-256C67DB0943
TX00298,2025-07-28,012580001234567890,out,413872.9,NOMINA,,NOMINA QUINCENAL,
TX00299,2025-07-29,012580001234567890,out,187758.18,Soldadura Industrial SA de CV,072101837512445132,PAGO FACT 9006,D4E99A65-022B-7E76-AC3C-BE3402B53D3D
TX00300,2025-07-29,012580001234567890,in,122356.95,Grupo Salinas SAPI de CV,021577604977575166,COBRO F1489,D5AD86BC-F1DB-9AD8-6098-0B94E05B1892
TX00301,2025-07-30,012580001234567890,out,22748.18,Electrónica Regiomontana SAPI de CV,002538819687479285,PAGO FACT 73480,54BBBCF8-28FE-A761-8D49-FE3F2CA8F783
TX00302,2025-07-30,012580001234567890,out,122820.8,Servicios Guadalupe S de RL de CV,072267963609841748,PAGO FACT 58061,D2535515-9DC0-A8B5-5987-038AFCD6C18E
TX00303,2025-07-30,012580001234567890,in,251376.92,Manufacturas López SAPI de CV,058349998051929549,COBRO F1522,EBF484D0-CE6D-29BF-BC63-3D6C6EAF0A90
TX00304,2025-07-31,012580001234567890,out,173234.98,Pinturas del Norte SAPI de CV,012419423697713595,PAGO FACT 41930,65F30779-F6EE-5CDB-2D79-A2D1506E50C7
TX00305,2025-07-31,012580001234567890,in,176513.08,Envases Rodríguez SAPI de CV,002744493163720449,COBRO F1409,7122D7A0-D129-72D3-2396-6B835CD14B22
TX00306,2025-08-01,012580001234567890,out,39521.08,Refacciones Apodaca S de RL de CV,002876210248046164,PAGO FACT 555,390239D9-FA8D-AE42-BA54-E9202099D180
TX00307,2025-08-01,012580001234567890,out,36285.38,Grupo Nuevo León SAPI de CV,127342545876026850,PAGO FACT 52155,9FA4A627-D306-08BE-8548-867BAD5CBA24
TX00308,2025-08-01,012580001234567890,out,244850.25,Ferretera de México SAPI de CV,058215509941847528,PAGO FACT 98197,E2ED8686-B334-22CB-9A3F-0AD169A9AFF9
TX00309,2025-08-04,012580001234567890,in,129952.14,Envases Villarreal SA de CV,072390809722560856,COBRO F1456,83EF3CE9-9FFD-A1E7-4052-E3A566FD3215
TX00310,2025-08-05,012580001234567890,out,36075.88,Ferretera Monterrey S de RL de CV,012098671286174002,PAGO FACT 69942,ADA59CB2-882A-E449-B5B7-1C24785CA87B
TX00311,2025-08-05,012580001234567890,in,205327.45,Grupo López SAPI de CV,127967512170538560,COBRO F1445,5B7C57E8-FDF0-2450-585B-4B176D9B1EB1
TX00312,2025-08-05,012580001234567890,out,174000.0,Metálica Santa Catarina SA de CV,127790287445645713,PAGO FACT 52970,C0AC1C00-AF8E-26B2-6CFB-F1736B4D3D1A
TX00313,2025-08-06,012580001234567890,out,141123.05,Aceros Santa Catarina SA de CV,014109484060153917,PAGO FACT 71668,59EA4936-60F3-4EBC-E1BB-B8CD7E3A9F07
TX00314,2025-08-06,012580001234567890,in,304034.0,Grupo Martínez SAPI de CV,014217435224929418,COBRO F1443,48D0E602-FA4F-FBA8-C437-6D895A4EB9F3
TX00315,2025-08-07,012580001234567890,out,12237.88,Grupo Monterrey S de RL de CV,014856844373989238,PAGO FACT 33227,D5B211A9-9DEC-2B83-3885-8F7E2F1A25A8
TX00316,2025-08-08,012580001234567890,out,230596.4,Hidráulica Apodaca SAPI de CV,002290297721441525,PAGO FACT 16093,227197CA-7887-73ED-4AF7-15B7109EFB40
TX00317,2025-08-08,012580001234567890,out,9764.65,Soldadura de México SAPI de CV,072495668610432053,PAGO FACT 69097,BB3607B0-BAED-6F49-245F-D841147F0413
TX00318,2025-08-11,012580001234567890,out,107633.85,Neumática Apodaca S de RL de CV,012514640228022758,PAGO FACT 75166,798E175F-EFB5-6207-DDEC-C40BAFE3AF13
