txn_id,fecha,account_clabe,direction,amount,counterparty_name,counterparty_clabe,reference,invoice_uuid
TX00158,2025-04-21,012580001234567890,out,16820.58,Pinturas Nuevo León SAPI de CV,012160981720592104,PAGO FACT 28588,97AAAB06-40E4-0862-ADBF-6052E6DA7BF2
TX00159,2025-04-21,012580001234567890,in,362422.04,Grupo Quintanilla S de RL de CV,002182904309259848,COBRO F1617,AE4EB627-971A-CC18-8770-BD0D3EB5D0C8
TX00160,2025-04-21,012580001234567890,out,290000.0,Industrias del Norte S de RL de CV,127167202729164112,PAGO FACT 27700,B8850C82-6074-EF4A-D2D4-91AB358FB814
TX00161,2025-04-21,012580001234567890,out,55680.0,Gestoría y Enlace Santa Catarina S de RL de CV,021512607459151557,PAGO FACT 70811,690080D1-C7F3-13DC-BF7B-F4E127BC639B
TX00162,2025-04-22,012580001234567890,out,59334.58,Distribuidora del Norte S de RL de CV,002472607214501356,PAGO FACT 66870,CEB46C9A-B7D9-30D9-462A-14A0A2F4F723
TX00163,2025-04-22,012580001234567890,out,5696.18,Soldadura Guadalupe S de RL de CV,058185789146541440,PAGO FACT 88356,B86DF018-C1D5-49B5-4525-590EFBDA9C15
TX00164,2025-04-22,012580001234567890,out,50170.58,Herramientas del Norte SAPI de CV,072811554027104063,PAGO FACT 88538,73938CAE-53DD-4022-E24E-34BB9FB127CA
TX00165,2025-04-23,012580001234567890,out,113935.08,Suministros Guadalupe SA de CV,014029234930934222,PAGO FACT 81138,A452532B-E17D-8AB3-4F22-913A0F7978B6
TX00166,2025-04-25,012580001234567890,out,98600.0,Industrias del Norte S de RL de CV,127167202729164112,PAGO FACT 15936,3104C9E4-F64E-D2D5-FB71-7900F1362AE0
TX00167,2025-04-28,012580001234567890,out,46689.88,Servicios Nuevo León SA de CV,127178800750092258,PAGO FACT 26995,224D3032-7AE7-46A5-BD00-BDA01048A51E
TX00168,2025-04-28,012580001234567890,out,24000.4,Hidráulica Nuevo León SAPI de CV,072226692183133098,PAGO FACT 46120,C1C8D207-B7A1-07F9-59B2-C0D9815FBF41
TX00169,2025-04-28,012580001234567890,out,9880.65,Servicios Santa Catarina SAPI de CV,014668274076341822,PAGO FACT 83440,42556041-F5B2-AEEB-CA36-FF192F72F5F3
TX00170,2025-04-28,012580001234567890,out,52687.78,Empaques del Norte SAPI de CV,012879792992388684,PAGO FACT 52806,81EBFA28-7034-B860-59A4-29B8CDDE76C0
TX00171,2025-04-28,012580001234567890,in,432903.32,Envases Elizondo SA de CV,021993856670975642,COBRO F1537,A1732AE4-4655-FE42-085C-417D54DC855F
TX00172,2025-04-28,012580001234567890,out,421709.35,NOMINA,,NOMINA QUINCENAL,
TX00173,2025-04-28,012580001234567890,out,232000.0,Industrias del Norte S de RL de CV,127167202729164112,PAGO FACT 7292,BD9A7846-02FB-5D6B-BF80-5A8A9155CB16
TX00174,2025-04-28,012580001234567890,out,290000.0,Neumática Santa Catarina SAPI de CV,072132317899810452,PAGO FACT 9284,D4A4E0F6-507C-F4AE-43A6-7D09BF517E78
TX00175,2025-04-28,012580001234567890,out,21831.43,Maquinados Regiomontana S de RL de CV,012669227597990050,PAGO FACT 95219,DCD749F1-8C3E-D2A2-AB83-732152BA9560
TX00176,2025-04-30,012580001234567890,out,13725.58,Pinturas Escobedo S de RL de CV,021513837995509179,PAGO FACT 77072,9F140BC1-F593-9946-5AFD-94A70C05C3B6
TX00177,2025-04-30,012580001234567890,in,408484.09,Envases Quintanilla S de RL de CV,002812787046782749,COBRO F1602,63C97B34-6CA3-4DD3-0C7F-2218ECD150C1
TX00178,2025-05-01,012580001234567890,out,19404.25,Pinturas Guadalupe S de RL de CV,058254555478429338,PAGO FACT 68543,F68EBA45-24DF-16FE-A290-20D8A3315B40
TX00179,2025-05-02,012580001234567890,out,31387.05,Herramientas del Norte SAPI de CV,072811554027104063,PAGO FACT 83552,46523CF3-D099-5C33-D51C-F2FEF9F23CD8
TX00180,2025-05-02,012580001234567890,out,7470.4,Pinturas Escobedo S de RL de CV,021513837995509179,PAGO FACT 80636,E37D36B1-CF65-17B5-FA38-03580E59E2FD
TX00181,2025-05-02,012580001234567890,out,139200.0,Industrias del Norte S de RL de CV,127167202729164112,PAGO FACT 94687,6BE8189C-0137-E8EB-0787-65D4135848F0
TX00182,2025-05-05,012580001234567890,out,52385.48,Metálica del Norte S de RL de CV,058200277445686909,PAGO FACT 45482,95B323DE-CFEE-6958-C9CD-FFC3CE3E94F8
TX00183,2025-05-05,012580001234567890,out,51582.65,Metálica San Nicolás SA de CV,072575619296379589,PAGO FACT 60004,8AAFD712-C7C2-671F-C431-7101F69A86C4
TX00184,2025-05-05,012580001234567890,out,34301.78,Hidráulica Industrial S de RL de CV,127386469123872667,PAGO FACT 84277,92942BC8-E49F-F0FC-4D4D-9E9C4B2DAEA8
TX00185,2025-05-05,012580001234567890,in,64869.75,Grupo Chapa S de RL de CV,014739042136620358,COBRO F1585,BC9D64ED-0E02-8B42-C8A3-EBD1BC73153E
TX00186,2025-05-06,012580001234567890,out,1515.63,Soldadura Regiomontana S de RL de CV,014236469579938608,PAGO FACT 78338,CDB0B572-9686-8785-4CEB-AEB965C35BB2
TX00187,2025-05-07,012580001234567890,out,40539.45,Suministros Guadalupe SA de CV,014029234930934222,PAGO FACT 15889,C4C4C700-2053-DF44-7707-1F7039117456
TX00188,2025-05-07,012580001234567890,in,48844.84,Autopartes Guerra SAPI de CV,014549124270731279,COBRO F1573,8C7AD216-E124-E9EF-6C98-0155B3142567
TX00189,2025-05-08,012580001234567890,in,316717.85,Construcciones Martínez SAPI de CV,014253106164147843,COBRO F1538,4806BF82-94D2-F5DE-BC5F-68A837B8C17A
TX00190,2025-05-09,012580001234567890,out,193360.4,Ferretera Santa Catarina SAPI de CV,002250282122493440,PAGO FACT 39289,06A1FD3A-0F48-452D-6238-C7493B76B261
TX00191,2025-05-09,012580001234567890,out,38955.58,Hidráulica Industrial S de RL de CV,127386469123872667,PAGO FACT 18615,0D31216D-EE08-543E-66D9-6A6B0E005F87
TX00192,2025-05-12,012580001234567890,out,13331.18,Electrónica del Norte S de RL de CV,002483414530651729,PAGO FACT 84620,F9C64C08-3E5D-3272-E67E-86E51E33E788
TX00193,2025-05-12,012580001234567890,out,22529.98,Neumática Industrial S de RL de CV,014094397139929975,PAGO FACT 68532,4A3EBB6D-FBEF-EBCA-EF5E-BC3EB645DD72
TX00194,2025-05-12,012580001234567890,in,129019.81,Autopartes Quintanilla S de RL de CV,058757871356683026,COBRO F1526,A853DA43-FB1E-F2E3-1092-F06D3809753F
TX00195,2025-05-12,012580001234567890,in,291413.11,Autopartes Guerra S de RL de CV,127517327060243067,COBRO F1549,07022D04-17B3-020D-69AD-74002A80FB52
TX00196,2025-05-12,012580001234567890,in,173515.06,Grupo Quintanilla S de RL de CV,002182904309259848,COBRO F1619,6C67A2DE-0366-BE75-C4BA-954AE87D1BB6
TX00197,2025-05-12,012580001234567890,in,160795.52,Grupo Martínez SA de CV,014913695353861809,COBRO F1639,6A910736-ED3C-3BB2-29B1-B66D75DE4E6D
TX00198,2025-05-12,012580001234567890,out,21564.98,Maquinados Regiomontana S de RL de CV,012669227597990050,PAGO FACT 5912,85B16F00-EEC9-AEB1-B024-AAE2E890FF09
TX00199,2025-05-13,012580001234567890,out,15738.65,Empaques Apodaca SAPI de CV,002474730284776127,PAGO FACT 7332,A5BC2EBA-CA03-2526-47D9-815CA134A478
TX00200,2025-05-13,012580001234567890,in,336397.81,Envases Hernández SAPI de CV,014014253995604307,COBRO F1556,00E6E561-0DE0-FD2E-FF45-012ED1B9B457
TX00201,2025-05-14,012580001234567890,in,132177.71,Envases Chapa S de RL de CV,012875403062539993,COBRO F1514,BD02CFCB-F015-A73F-B787-B851D3A2F5DF
TX00202,2025-05-15,012580001234567890,out,16890.18,Hidráulica Nuevo León SAPI de CV,072226692183133098,PAGO FACT 58804,0961938C-AF24-D47E-9034-FC79624E6314
TX00203,2025-05-15,012580001234567890,out,10982.65,Pinturas Escobedo S de RL de CV,021513837995509179,PAGO FACT 69368,8BE84F09-59C0-D4F8-B6EB-F0FA7E695728
TX00204,2025-05-16,012580001234567890,out,33362.18,Metálica del Norte S de RL de CV,058200277445686909,PAGO FACT 65831,70488E85-C33C-48D8-9340-7FC01919E15B
TX00205,2025-05-16,012580001234567890,out,46594.65,Transportes Industrial S de RL de CV,002688321571923556,PAGO FACT 35108,883BE9C3-C09D-B405-5762-61709F860BBF
TX00206,2025-05-19,012580001234567890,in,120701.34,Grupo Quintanilla S de RL de CV,002182904309259848,COBRO F1614,4BB44588-86A6-4E9A-B00C-554D354EBD00
TX00207,2025-05-19,012580001234567890,in,93768.09,Construcciones Sada S de RL de CV,021463705344844011,COBRO F1633,21739B4E-3BBC-8806-CA0C-7686E315358C
TX00208,2025-05-21,012580001234567890,out,59296.65,Servicios Nuevo León SA de CV,127178800750092258,PAGO FACT 53768,F2426F91-DB85-88A0-EDF2-A878790E64B6
TX00209,2025-05-21,012580001234567890,out,12991.88,Ferretera Guadalupe S de RL de CV,127324165067166270,PAGO FACT 48518,452D0345-8133-44CE-B279-B66ECFE50F7F
TX00210,2025-05-21,012580001234567890,out,30612.4,Pinturas Nuevo León SAPI de CV,012160981720592104,PAGO FACT 69167,4DD0AB74-D257-0290-F616-EC6F704DD17E
TX00211,2025-05-22,012580001234567890,out,12482.18,Soldadura Guadalupe S de RL de CV,058185789146541440,PAGO FACT 20327,E3A8B231-42DC-8EE0-70CF-1EF08B658718
TX00212,2025-05-22,012580001234567890,in,391726.51,Autopartes Quintanilla S de RL de CV,058757871356683026,COBRO F1529,3794B95F-738D-8E73-9C1F-7FA8AB0BDE68
TX00213,2025-05-22,012580001234567890,in,335538.38,Envases Quintanilla S de RL de CV,002812787046782749,COBRO F1608,CFC18B2B-11FD-C8B4-9D71-D5EC9E8B5B4E
TX00214,2025-05-23,012580001234567890,out,25868.58,Grupo Nuevo León SAPI de CV,002024168787946135,PAGO FACT 39782,72BDA7B6-4C95-3648-1C28-28AAA3C35386
TX00215,2025-05-23,012580001234567890,in,95270.74,Autopartes Guerra SAPI de CV,014549124270731279,COBRO F1577,DDD4A67A-AC74-69BC-92AA-577E77A85DF0
TX00216,2025-05-23,012580001234567890,in,150391.18,Autopartes Chapa SAPI de CV,012310495801939556,COBRO F1594,5E5F6A23-0559-9F20-A610-3DE24DC7622B
TX00217,2025-05-26,012580001234567890,out,9709.2,Ferretera Guadalupe S de RL de CV,127324165067166270,PAGO FACT 52050,E4E87582-22C4-A141-7C77-C033CB13C790
TX00218,2025-05-26,012580001234567890,out,139200.0,Neumática Santa Catarina SAPI de CV,072132317899810452,PAGO FACT 7166,F5FC167B-7078-F31F-AD7E-C9EF6643E855
TX00219,2025-05-27,012580001234567890,out,29774.65,Grupo San Nicolás SA de CV,072421599192930338,PAGO FACT 32993,D49CDA0D-7F3A-532C-1EAE-B2637095CA2C
TX00220,2025-05-28,012580001234567890,out,33953.08,Distribuidora del Norte S de RL de CV,002472607214501356,PAGO FACT 22066,D7127F9A-726D-1214-50A5-AA39FA82E27F
TX00221,2025-05-28,012580001234567890,out,413296.05,NOMINA,,NOMINA QUINCENAL,
TX00222,2025-05-30,012580001234567890,out,4860.98,Neumática del Norte SA de CV,002213598355025573,PAGO FACT 54729,526DC30F-366F-4F2A-DFA9-9CB569C64982
TX00223,2025-05-30,012580001234567890,out,21949.98,Hidráulica Nuevo León SAPI de CV,072226692183133098,PAGO FACT 4362,2B56CEB1-58DD-E915-8DBE-90E01D593D3A
TX00224,2025-05-30,012580001234567890,out,61865.58,Refacciones Industrial S de RL de CV,012416945706393097,PAGO FACT 40464,8F043FBC-F669-3CE4-9C59-7138C841FA96
TX00225,2025-05-30,012580001234567890,out,8581.45,Neumática Industrial S de RL de CV,014094397139929975,PAGO FACT 93992,FB2A2171-BD2D-0039-513A-F9665FD14FA7
TX00226,2025-06-02,012580001234567890,out,14091.45,Electrónica del Norte S de RL de CV,002483414530651729,PAGO FACT 12478,9045303A-E35C-4287-F3FB-D118F3B25B17
TX00227,2025-06-02,012580001234567890,out,122215.05,Suministros Guadalupe SA de CV,014029234930934222,PAGO FACT 27663,B51935EE-B1C8-EFE9-D36C-AEEB64663439
TX00228,2025-06-02,012580001234567890,out,115037.08,Refacciones Industrial S de RL de CV,012416945706393097,PAGO FACT 46311,ED01F9DE-24A7-C633-ECB1-E26CF597563A
TX00229,2025-06-02,012580001234567890,out,10208.0,Neumática Industrial S de RL de CV,014094397139929975,PAGO FACT 37670,9D62B81F-B0FC-D420-C6BA-A643F8F32A95
TX00230,2025-06-02,012580001234567890,in,252267.28,Envases Quintanilla S de RL de CV,002812787046782749,COBRO F1598,2983F25E-FDBF-6EDC-DC50-03570A818BC0
TX00231,2025-06-02,012580001234567890,in,122749.68,Grupo Quintanilla S de RL de CV,002182904309259848,COBRO F1615,48131455-4F86-4209-7E68-F50737293959
TX00232,2025-06-02,012580001234567890,out,21314.81,Maquinados Regiomontana S de RL de CV,012669227597990050,PAGO FACT 62206,1D9865E4-B142-34B4-6DCD-66648EF5670C
TX00233,2025-06-03,012580001234567890,out,19833.45,Pinturas Escobedo S de RL de CV,021513837995509179,PAGO FACT 23482,DE3904AA-9CA4-202B-983A-EC318EF03A8F
TX00234,2025-06-03,012580001234567890,out,11741.98,Neumática Industrial S de RL de CV,014094397139929975,PAGO FACT 10714,9118A7DC-3CCC-C0C3-2730-41B2A747A28E
TX00235,2025-06-03,012580001234567890,in,303804.26,Autopartes Guerra SAPI de CV,014549124270731279,COBRO F1574,73BBE033-597E-8A62-6AC8-89DC180823F4
TX00236,2025-06-03,012580001234567890,out,139200.0,Industrias del Norte S de RL de CV,127167202729164112,PAGO FACT 28376,CEE36492-450D-8DFB-FCE3-E47019D4103F
TX00237,2025-06-04,012580001234567890,out,20135.05,Metálica San Nicolás SA de CV,072575619296379589,PAGO FACT 10108,EA8C141F-AC9B-9C04-38C7-F02DA4C41298
TX00238,2025-06-04,012580001234567890,out,55181.08,Suministros Guadalupe SA de CV,014029234930934222,PAGO FACT 78297,2F356962-FE67-DB95-8D69-BBEE779A92DC
TX00239,2025-06-05,012580001234567890,out,26076.68,Servicios Santa Catarina SAPI de CV,014668274076341822,PAGO FACT 28284,B687872B-BE82-A004-DB2F-368D0DBA6E25
TX00240,2025-06-05,012580001234567890,out,33547.78,Suministros Guadalupe SA de CV,014029234930934222,PAGO FACT 82105,4A7D9232-AA1B-DC2D-5C18-0535C726968E
TX00241,2025-06-05,012580001234567890,in,426735.05,Autopartes Guerra SAPI de CV,014549124270731279,COBRO F1570,63625759-53A1-15B8-6417-2AFE21C9E13C
TX00242,2025-06-06,012580001234567890,out,11309.88,Electrónica del Norte S de RL de CV,002483414530651729,PAGO FACT 4678,C9B66967-3876-457D-9E1D-D8A8DCF4C0B5
TX00243,2025-06-06,012580001234567890,out,106200.78,Refacciones Industrial S de RL de CV,012416945706393097,PAGO FACT 76725,AB91FEF3-D251-7A8F-6E6E-3F4BEAAEA42D
TX00244,2025-06-06,012580001234567890,out,30009.2,Neumática Industrial S de RL de CV,014094397139929975,PAGO FACT 94569,BFFACF9D-ED50-5485-9D97-E5A1DD23A405
TX00245,2025-06-06,012580001234567890,in,325882.8,Autopartes Quintanilla S de RL de CV,058757871356683026,COBRO F1522,E1524B89-2428-9354-939C-0939432A6D57
TX00246,2025-06-09,012580001234567890,out,9027.58,Grupo Nuevo León SAPI de CV,002024168787946135,PAGO FACT 92164,0A06147D-33B0-0016-8BE0-CFD75ED07976
TX00247,2025-06-09,012580001234567890,out,14172.65,Pinturas Escobedo S de RL de CV,021513837995509179,PAGO FACT 47276,2D53520C-D6A6-A194-50D3-6B8178FAEB5B
TX00248,2025-06-09,012580001234567890,out,88760.65,Suministros Guadalupe SA de CV,014029234930934222,PAGO FACT 27599,DE526CF3-33CD-E969-8397-9CEC0DFD9B53
TX00249,2025-06-09,012580001234567890,in,385286.98,Construcciones Sada S de RL de CV,021463705344844011,COBRO F1638,7144B8E0-ABDE-39C0-5FA0-9302E939A567
TX00250,2025-06-09,012580001234567890,out,98600.0,Neumática Santa Catarina SAPI de CV,072132317899810452,PAGO FACT 87013,500F77B3-E0B7-7A92-BE7B-A6DDCE3D439D
TX00251,2025-06-10,012580001234567890,out,62753.45,Soldadura Regiomontana S de RL de CV,014236469579938608,PAGO FACT 17067,066D1E8D-E2A6-50B9-F79C-33224D924E2B
TX00252,2025-06-10,012580001234567890,in,304609.1,Envases Elizondo SA de CV,021993856670975642,COBRO F1534,B564F934-FC99-3E8E-2751-1B5230E9B658
TX00253,2025-06-10,012580001234567890,in,111398.45,Envases Martínez S de RL de CV,002217464047935534,COBRO F1561,CA7B1C0C-05A7-8B53-B507-E3E7DB6F3825
TX00254,2025-06-11,012580001234567890,out,14766.8,Pinturas Nuevo León SAPI de CV,012160981720592104,PAGO FACT 31456,FD4A63FA-5380-CE26-FA2B-0D67FBD688C6
TX00255,2025-06-12,012580001234567890,out,101557.88,Hidráulica Industrial S de RL de CV,127386469123872667,PAGO FACT 51840,7ED56DEA-2526-E14B-238B-343F83FDCC03
TX00256,2025-06-12,012580001234567890,out,88519.48,Refacciones Industrial S de RL de CV,012416945706393097,PAGO FACT 12343,9DCE24AB-3686-57DD-72D8-E7C4A2B4736D
TX00257,2025-06-13,012580001234567890,out,128229.18,Maquinados Monterrey SA de CV,127384404675485014,PAGO FACT 90461,C93C07DF-A1E5-D8C9-86E6-7F1CF8967ADC
TX00258,2025-06-16,012580001234567890,out,56840.0,Grupo San Nicolás SA de CV,072421599192930338,PAGO FACT 78265,B7AEA3D4-E77F-A5D6-79FF-94D40321ABC2
TX00259,2025-06-16,012580001234567890,out,20253.6,Servicios Santa Catarina SAPI de CV,014668274076341822,PAGO FACT 58077,C943AB75-672D-FB18-AE30-81691A8FD6C2
TX00260,2025-06-16,012580001234567890,out,28130.58,Servicios Santa Catarina SAPI de CV,014668274076341822,PAGO FACT 51891,83438698-86F9-7292-8AD7-FF025C6FC589
TX00261,2025-06-16,012580001234567890,out,27503.6,Servicios Santa Catarina SAPI de CV,014668274076341822,PAGO FACT 15912,A24C2205-2FF3-DCD1-9A06-85C22FAD3468
TX00262,2025-06-16,012580001234567890,out,212558.98,Ferretera Santa Catarina SAPI de CV,002250282122493440,PAGO FACT 59743,2628FDA3-7BF1-5D68-666B-D860375215CF
TX00263,2025-06-16,012580001234567890,out,98011.18,Empaques del Norte SAPI de CV,012879792992388684,PAGO FACT 37458,69574C35-0235-231B-F129-BCA131E3E74D
TX00264,2025-06-16,012580001234567890,in,459746.96,Envases Guerra S de RL de CV,058515658918503468,COBRO F1501,40E7E254-2052-1505-8F98-2BDC818419AA
TX00265,2025-06-16,012580001234567890,in,123224.67,Grupo Chapa S de RL de CV,014739042136620358,COBRO F1581,CCAB53FC-1616-9C28-A38C-E77B02D4DDC2
TX00266,2025-06-17,012580001234567890,out,10994.25,Soldadura Guadalupe S de RL de CV,058185789146541440,PAGO FACT 41498,96960EDA-7321-AA43-05DA-1A327CE8C6ED
TX00267,2025-06-17,012580001234567890,out,29452.28,Empaques Apodaca SAPI de CV,002474730284776127,PAGO FACT 34653,9D6DF827-1EB8-816F-7083-1B3B1E6DF350
TX00268,2025-06-18,012580001234567890,out,19415.85,Empaques Apodaca SAPI de CV,002474730284776127,PAGO FACT 85058,F4ADA74D-EDFC-7B93-EBA2-48D352A2C026
TX00269,2025-06-19,012580001234567890,out,10950.4,Servicios Santa Catarina SAPI de CV,014668274076341822,PAGO FACT 21664,6C497224-0A60-A799-AA57-A8FE68FEC407
TX00270,2025-06-19,012580001234567890,out,17516.0,Empaques Apodaca SAPI de CV,002474730284776127,PAGO FACT 6699,A66A8A65-8CA2-6A9B-FDA1-371AA8387F03
TX00271,2025-06-20,012580001234567890,out,107718.18,Suministros Guadalupe SA de CV,014029234930934222,PAGO FACT 76313,AC8E58A4-C3AC-46D3-442F-F0B6391FC6DF
TX00272,2025-06-23,012580001234567890,out,37061.88,Metálica del Norte S de RL de CV,058200277445686909,PAGO FACT 63142,894048D7-D4DD-CBD3-3CF1-3A5F417A97A0
TX00273,2025-06-23,012580001234567890,out,10846.58,Ferretera Guadalupe S de RL de CV,127324165067166270,PAGO FACT 85047,F6CE2E7D-3564-1E0C-5C1D-E8F17D85A61C
TX00274,2025-06-23,012580001234567890,in,265967.06,Construcciones Zambrano S de RL de CV,014145966227698145,COBRO F1623,D4C4D798-0E78-425B-FF91-23ADAF8FD342
TX00275,2025-06-23,012580001234567890,out,55680.0,Gestoría y Enlace Santa Catarina S de RL de CV,021512607459151557,PAGO FACT 46612,CEADB30B-8745-A535-5ED2-A5093BCEE4BF
TX00276,2025-06-24,012580001234567890,out,13444.98,Neumática Industrial S de RL de CV,014094397139929975,PAGO FACT 68629,85F96B2D-07DF-94C7-6796-5757706A25B3
TX00277,2025-06-25,012580001234567890,out,57536.0,Transportes Industrial S de RL de CV,002688321571923556,PAGO FACT 86862,7D982D9A-8892-3A5A-992D-4F4463D20C4D
TX00278,2025-06-26,012580001234567890,out,57988.28,Metálica del Norte S de RL de CV,058200277445686909,PAGO FACT 49975,DE19EB95-4742-9BA2-8549-F950FA318EB4
TX00279,2025-06-26,012580001234567890,out,107534.78,Herramientas del Norte SAPI de CV,072811554027104063,PAGO FACT 91471,6F56E592-A7A8-EB67-55F8-8E2C2DA79322
TX00280,2025-06-27,012580001234567890,in,433698.58,Autopartes Guerra SAPI de CV,014549124270731279,COBRO F1566,BEFAF74C-DCF9-E4F7-D78D-5E5B2B51E65B
TX00281,2025-06-30,012580001234567890,out,5208.28,Soldadura Guadalupe S de RL de CV,058185789146541440,PAGO FACT 62262,D93C84B1-F5BB-4C2E-766B-9D4CAA96901D
TX00282,2025-06-30,012580001234567890,out,22132.8,Servicios Nuevo León SA de CV,127178800750092258,PAGO FACT 74619,737BBABA-5546-9918-CFDD-DC2EE72F2C50
TX00283,2025-06-30,012580001234567890,out,89296.68,Ferretera Santa Catarina SAPI de CV,002250282122493440,PAGO FACT 19748,7956BB82-7927-E052-0CEB-E3EF266B2763
TX00284,2025-06-30,012580001234567890,in,397932.56,Grupo Martínez SA de CV,014913695353861809,COBRO F1640,25168F11-B613-A11E-381B-6A18A15E15A3
TX00285,2025-06-30,012580001234567890,out,426912.58,NOMINA,,NOMINA QUINCENAL,
TX00286,2025-07-01,012580001234567890,out,18212.0,Industrias Monterrey SA de CV,127977369937116844,PAGO FACT 66958,30C2F72E-1D71-8E40-6210-D4D446EC0C3E
TX00287,2025-07-02,012580001234567890,out,36331.78,Grupo San Nicolás SA de CV,072421599192930338,PAGO FACT 63532,57A609DF-45CE-D334-A947-2D678A6C933A
TX00288,2025-07-02,012580001234567890,out,27202.58,Industrias Monterrey SA de CV,127977369937116844,PAGO FACT 83295,A74A125D-1CF8-4A66-7EA1-EFAF8C34A98D
TX00289,2025-07-02,012580001234567890,in,179434.96,Construcciones Martínez SAPI de CV,014253106164147843,COBRO F1540,28CF6A87-063E-653E-2CE3-7441DD42E31B
TX00290,2025-07-02,012580001234567890,in,49025.51,Grupo Quintanilla S de RL de CV,002182904309259848,COBRO F1620,E5CB5AD2-C99E-A83D-0166-C44CE9BAC0C1
TX00291,2025-07-03,012580001234567890,out,9198.68,Hidráulica Nuevo León SAPI de CV,072226692183133098,PAGO FACT 72710,D8837E25-7DC2-4DEF-3D94-C15032048B2C
TX00292,2025-07-03,012580001234567890,out,15973.08,Ferretera Guadalupe S de RL de CV,127324165067166270,PAGO FACT 85582,A7850E93-4269-342E-DAF7-3876DD5F12A2
TX00293,2025-07-03,012580001234567890,out,23258.58,Pinturas Nuevo León SAPI de CV,012160981720592104,PAGO FACT 76472,B9BDD4A8-F526-50B8-5B6D-929F2FDABD2D
TX00294,2025-07-03,012580001234567890,in,408709.93,Envases Guerra SA de CV,014505049211308442,COBRO F1511,7B18EE7A-8C9A-0DDC-CD2A-A232350319C2
TX00295,2025-07-03,012580001234567890,in,168492.83,Autopartes Guerra SAPI de CV,014549124270731279,COBRO F1571,78EBEDAC-03EA-3ACD-FBA8-584055E52BAF
TX00296,2025-07-04,012580001234567890,out,88601.38,Suministros Guadalupe SA de CV,014029234930934222,PAGO FACT 19832,0C83BB78-EC87-619C-CB89-4FEE1FFF4CC7
TX00297,2025-07-04,012580001234567890,out,32540.78,Metálica del Norte SA de CV,021506465287976271,PAGO FACT 55575,70C27226-B71D-C541-4AD9-C3D13043A746
TX00298,2025-07-07,012580001234567890,out,27123.58,Herramientas del Norte S de RL de CV,127532008375479981,PAGO FACT 69680,D9BBD0B6-6C13-95FD-0E93-55471A134B60
TX00299,2025-07-07,012580001234567890,out,7748.8,Electrónica del Norte S de RL de CV,002483414530651729,PAGO FACT 69820,5DDC2CF4-CB5A-E29D-B5EF-F1159F02104B
TX00300,2025-07-07,012580001234567890,out,20752.28,Pinturas Nuevo León SAPI de CV,012160981720592104,PAGO FACT 16737,A63FF60D-3241-F080-EDC1-A115DE4508EB
TX00301,2025-07-07,012580001234567890,out,28664.18,Pinturas Escobedo S de RL de CV,021513837995509179,PAGO FACT 12583,B1E75C96-3DCB-41E1-51EE-1493900275D3
TX00302,2025-07-07,012580001234567890,in,447159.38,Grupo Quintanilla S de RL de CV,002182904309259848,COBRO F1618,B39319D6-9803-51F2-3C65-B31A497A0996
TX00303,2025-07-08,012580001234567890,out,27202.58,Metálica San Nicolás SA de CV,072575619296379589,PAGO FACT 98200,CCA94E84-3BF8-5881-41D1-7EDE3E91611A
TX00304,2025-07-08,012580001234567890,in,121148.28,Envases Quintanilla S de RL de CV,002812787046782749,COBRO F1596,2E9C6F2B-13BD-99D6-D314-2786394525BB
TX00305,2025-07-10,012580001234567890,out,6264.0,Refacciones Regiomontana SAPI de CV,014222829861023238,PAGO FACT 17442,BB934BA0-27B5-ED96-1BC9-32C8A9475C11
TX00306,2025-07-10,012580001234567890,out,75179.6,Hidráulica Industrial S de RL de CV,127386469123872667,PAGO FACT 25756,347431C1-FEC6-7590-BDA1-61979F2FCBB0
TX00307,2025-07-10,012580001234567890,in,259088.15,Envases Guerra SA de CV,014505049211308442,COBRO F1508,88BA90F7-2E65-541E-6566-81CE61CFA87F
TX00308,2025-07-11,012580001234567890,out,7189.45,Pinturas Guadalupe S de RL de CV,021365882811348338,PAGO FACT 32966,5B8487FD-A1B6-08C6-D5CD-A1233D9702C7
TX00309,2025-07-14,012580001234567890,out,10384.78,Suministros Guadalupe SA de CV,021123240892337489,PAGO FACT 36628,27B7053D-7908-7722-BCEE-862D867302BA
TX00310,2025-07-14,012580001234567890,out,20857.38,Refacciones Santa Catarina S de RL de CV,012509446380107510,PAGO FACT 81728,6EBF7C6F-649A-0595-3F9E-717FC4A7DB1C
TX00311,2025-07-14,012580001234567890,out,13990.18,Neumática Industrial S de RL de CV,014094397139929975,PAGO FACT 74029,3786DFC2-B2E0-FA85-B791-72D9A1C36A5A
TX00312,2025-07-14,012580001234567890,in,314980.77,Envases Guerra SA de CV,014505049211308442,COBRO F1509,C8BCD0FE-5EED-23B2-46AD-3E3F4C401BBF
TX00313,2025-07-14,012580001234567890,in,319377.14,Envases Martínez SAPI de CV,002165784032068959,COBRO F1531,5BC26DC8-FA2E-C701-3366-8E81A6AFA422
TX00314,2025-07-15,012580001234567890,out,22527.2,Grupo Nuevo León SAPI de CV,002024168787946135,PAGO FACT 24373,9D774D48-0EDB-98D0-E610-66B166824E00
TX00315,2025-07-15,012580001234567890,in,67768.53,Envases Martínez S de RL de CV,002217464047935534,COBRO F1563,40DA5EF8-5FE1-71BC-7CD7-0A108D47C858
